id,chr,start,end,strand,flagged,hit_start,best_bits,tata_center,tss_overlap,klass
train_negative_10411,chrX,4820501,4821001,+,True,88,1.6909801,4820592.5,False,negative
train_negative_10412,chr1,68366844,68367344,+,False,139,1.2178755,68366986.5,False,negative
train_negative_10413,chr6,103085732,103086232,+,True,52,1.5662873,103085787.5,False,negative
train_negative_10414,chr6,19552500,19553000,+,True,106,1.6909801,19552609.5,False,negative
train_negative_10415,chr14,64634173,64634673,+,True,485,1.5662873,64634661.5,False,negative
train_negative_10416,chr16,33970489,33970989,+,True,124,1.6909801,33970616.5,False,negative
train_negative_10417,chr5,106326042,106326542,+,True,71,1.3003176,106326116.5,False,negative
train_negative_10418,chr22,18806630,18807130,+,False,274,1.136894,18806907.5,False,negative
train_negative_10419,chr5,136715413,136715913,+,True,368,1.3003176,136715784.5,False,negative
train_negative_10420,chr1,100621549,100622049,+,True,327,1.5275563,100621879.5,False,negative
train_negative_10421,chr7,124359758,124360258,+,True,126,1.6909801,124359887.5,False,negative
test_negative_0,chr1,52120193,52120693,+,True,50,1.5662874,52120246.5,False,negative
test_negative_1,chr3,163308184,163308684,+,True,416,1.6909801,163308603.5,False,negative
test_negative_2,chr21,19197038,19197538,+,True,351,1.5662873,19197392.5,False,negative
test_negative_3,chr10,9151864,9152364,+,False,293,1.2178755,9152160.5,False,negative
test_negative_4,chr11,103712570,103713070,+,False,333,0.5812221,103712906.5,False,negative
test_negative_5,chr6,23278213,23278713,+,False,460,1.2178755,23278676.5,False,negative
test_negative_6,chr1,100642814,100643314,+,False,216,1.175625,100643033.5,False,negative
test_negative_7,chr3,180383038,180383538,+,True,410,1.5662873,180383451.5,False,negative
test_negative_8,chr8,126339026,126339526,+,True,41,1.5662874,126339070.5,False,negative
test_negative_9,chr1,243904583,243905083,+,False,188,0.9543365,243904774.5,False,negative
test_negative_10,chr1,118622119,118622619,+,True,473,1.5662874,118622595.5,False,negative
test_negative_11,chr3,144156054,144156554,+,True,273,1.6909801,144156330.5,False,negative
test_negative_12,chr7,53685237,53685737,+,True,252,1.6909801,53685492.5,False,negative
test_negative_13,chr8,1362983,1363483,+,True,130,1.3003176,1363116.5,False,negative
test_negative_14,chr7,54359640,54360140,+,False,482,1.2178755,54360125.5,False,negative
test_negative_15,chr4,29778815,29779315,+,False,388,1.2178755,29779206.5,False,negative
test_negative_16,chr4,19852220,19852720,+,True,291,1.6909801,19852514.5,False,negative
test_negative_17,chr12,100644529,100645029,+,False,130,0.9543366,100644662.5,False,negative
test_negative_18,chr5,100924098,100924598,+,True,29,1.5662874,100924130.5,False,negative
test_negative_19,chr16,25593146,25593646,+,True,138,1.3003176,25593287.5,False,negative
test_negative_20,chr3,157761400,157761900,+,True,264,1.6909801,157761667.5,False,negative
test_negative_21,chr18,6688315,6688815,+,False,315,1.2178755,6688633.5,False,negative
test_negative_22,chr6,23036839,23037339,+,False,113,0.7094172,23036955.5,False,negative
test_negative_23,chr4,58498702,58499202,+,True,472,1.6909801,58499177.5,False,negative
test_negative_24,chr5,89271990,89272490,+,False,360,1.1854223,89272353.5,False,negative
test_negative_25,chrX,52152414,52152914,+,True,446,1.6909801,52152863.5,False,negative
test_negative_26,chr1,59971176,59971676,+,False,275,1.1854223,59971454.5,False,negative
test_negative_27,chr5,9597016,9597516,+,False,307,1.2178754,9597326.5,False,negative
test_negative_28,chr8,130676087,130676587,+,False,108,0.9686136,130676198.5,False,negative
test_negative_29,chr13,38449600,38450100,+,True,310,1.4028636,38449913.5,False,negative
test_negative_30,chrX,39058573,39059073,+,True,199,1.3003176,39058775.5,False,negative
test_negative_31,chr11,35547548,35548048,+,False,300,1.2178754,35547851.5,False,negative
test_negative_32,chr18,55079092,55079592,+,True,191,1.6909801,55079286.5,False,negative
test_negative_33,chr3,27060467,27060967,+,True,486,1.3003176,27060956.5,False,negative
test_negative_34,chr11,97403512,97404012,+,True,430,1.5275563,97403945.5,False,negative
test_negative_35,chr11,82393259,82393759,+,True,225,1.4028636,82393487.5,False,negative
test_negative_36,chr1,163959556,163960056,+,False,336,1.0867798,163959895.5,False,negative
test_negative_37,chr16,5863606,5864106,+,False,241,1.1854223,5863850.5,False,negative
test_negative_38,chr2,5226783,5227283,+,False,445,0.4958794,5227231.5,False,negative
test_negative_39,chr10,65314362,65314862,+,True,288,1.6909801,65314653.5,False,negative
test_negative_40,chr7,84771293,84771793,+,True,301,1.5275563,84771597.5,False,negative
test_negative_41,chr1,175246159,175246659,+,True,206,1.4028636,175246368.5,False,negative
test_negative_42,chr18,38611807,38612307,+,True,316,1.5662873,38612126.5,False,negative
test_negative_43,chr20,6668083,6668583,+,False,350,1.1854223,6668436.5,False,negative
test_negative_44,chr10,38261664,38262164,+,True,183,1.3003176,38261850.5,False,negative
test_negative_45,chr2,3051513,3052013,+,True,360,1.4028636,3051876.5,False,negative
test_negative_46,chr2,12368549,12369049,+,True,111,1.5662874,12368663.5,False,negative
test_negative_47,chr2,48837943,48838443,+,True,394,1.4028636,48838340.5,False,negative
test_negative_48,chr5,75850640,75851140,+,True,18,1.6909801,75850661.5,False,negative
test_negative_49,chr5,63515829,63516329,+,False,235,1.1103598,63516067.5,False,negative
test_negative_50,chr3,8137678,8138178,+,False,65,1.175625,8137746.5,False,negative
test_negative_51,chr8,76148812,76149312,+,True,125,1.5662874,76148940.5,False,negative
test_negative_52,chr14,101397138,101397638,+,True,45,1.5662873,101397186.5,False,negative
test_negative_53,chr1,213741348,213741848,+,False,312,0.7658753,213741663.5,False,negative
test_negative_54,chr5,40641606,40642106,+,True,356,1.5275564,40641965.5,False,negative
test_negative_55,chr10,57643026,57643526,+,True,433,1.5662874,57643462.5,False,negative
test_negative_56,chr1,58958301,58958801,+,False,161,0.9469361,58958465.5,False,negative
test_negative_57,chr4,60639804,60640304,+,True,27,1.6909801,60639834.5,False,negative
test_negative_58,chr1,80103442,80103942,+,False,193,1.1854223,80103638.5,False,negative
test_negative_59,chr1,79483149,79483649,+,True,84,1.6909801,79483236.5,False,negative
test_negative_60,chr10,53528182,53528682,+,True,397,1.4028636,53528582.5,False,negative
test_negative_61,chr3,170335906,170336406,+,False,310,0.929759,170336219.5,False,negative
test_negative_62,chr1,166040034,166040534,+,False,176,1.2178755,166040213.5,False,negative
test_negative_63,chr7,65824168,65824668,+,False,365,1.2178755,65824536.5,False,negative
test_negative_64,chr20,19180685,19181185,+,True,246,1.5662874,19180934.5,False,negative
test_negative_65,chr11,114885730,114886230,+,True,148,1.5275563,114885881.5,False,negative
test_negative_66,chr10,109337994,109338494,+,False,457,0.827213,109338454.5,False,negative
test_negative_67,chr18,22566785,22567285,+,True,254,1.4028636,22567042.5,False,negative
test_negative_68,chr3,147301975,147302475,+,True,479,1.6909801,147302457.5,False,negative
test_negative_69,chr3,147942117,147942617,+,True,491,1.6909801,147942611.5,False,negative
test_negative_70,chr6,135720444,135720944,+,True,480,1.5662873,135720927.5,False,negative
test_negative_71,chr10,81216288,81216788,+,True,465,1.6909801,81216756.5,False,negative
test_negative_72,chr6,53713854,53714354,+,True,27,1.359276,53713884.5,False,negative
test_negative_73,chr4,164695081,164695581,+,False,347,1.1854223,164695431.5,False,negative
test_negative_74,chr7,85661148,85661648,+,True,362,1.6909801,85661513.5,False,negative
test_negative_75,chr2,60143722,60144222,+,True,348,1.5662874,60144073.5,False,negative
test_negative_76,chr10,61109561,61110061,+,True,176,1.5662874,61109740.5,False,negative
test_negative_77,chr19,33242733,33243233,+,False,28,0.9753869,33242764.5,False,negative
test_negative_78,chr12,91347133,91347633,+,False,91,1.2178755,91347227.5,False,negative
test_negative_79,chr5,129363495,129363995,+,True,408,1.6909801,129363906.5,False,negative
test_negative_80,chr8,109721300,109721800,+,True,89,1.6909801,109721392.5,False,negative
test_negative_81,chr3,1790536,1791036,+,True,386,1.6909801,1790925.5,False,negative
test_negative_82,chr13,73630502,73631002,+,True,99,1.3003176,73630604.5,False,negative
test_negative_83,chr1,80794238,80794738,+,False,4,0.9686136,80794245.5,False,negative
test_negative_84,chr12,63719146,63719646,+,True,263,1.359276,63719412.5,False,negative
test_negative_85,chr8,72426972,72427472,+,True,167,1.4028636,72427142.5,False,negative
test_negative_86,chr5,41532375,41532875,+,False,230,1.2178754,41532608.5,False,negative
test_negative_87,chr14,40793090,40793590,+,True,398,1.5662873,40793491.5,False,negative
test_negative_88,chr8,134017562,134018062,+,True,480,1.6909801,134018045.5,False,negative
test_negative_89,chr5,158676435,158676935,+,False,392,1.0931827,158676830.5,False,negative
test_negative_90,chr8,111689547,111690047,+,False,414,1.175625,111689964.5,False,negative
test_negative_91,chr6,85686519,85687019,+,True,454,1.3003176,85686976.5,False,negative
test_negative_92,chr8,40329538,40330038,+,False,45,0.9543366,40329586.5,False,negative
test_negative_93,chr2,13840707,13841207,+,False,89,1.1854223,13840799.5,False,negative
test_negative_94,chr11,59028651,59029151,+,False,413,1.175625,59029067.5,False,negative
test_negative_95,chr1,157204234,157204734,+,False,277,1.175625,157204514.5,True,negative
test_negative_96,chr10,14796930,14797430,+,False,322,1.2178755,14797255.5,False,negative
test_negative_97,chr16,66338264,66338764,+,True,21,1.359276,66338288.5,False,negative
test_negative_98,chr3,161637699,161638199,+,True,334,1.5662873,161638036.5,False,negative
test_negative_99,chr5,57550211,57550711,+,False,334,0.3170235,57550548.5,False,negative
test_negative_100,chr6,132854228,132854728,+,True,445,1.359276,132854676.5,False,negative
test_negative_101,chr3,133716363,133716863,+,False,236,1.1103598,133716602.5,False,negative
test_negative_102,chr1,87757686,87758186,+,True,378,1.5275564,87758067.5,False,negative
test_negative_103,chr4,22264755,22265255,+,False,15,0.9620872,22264773.5,False,negative
test_negative_104,chr17,68193379,68193879,+,True,331,1.5662874,68193713.5,False,negative
test_negative_105,chr17,14364586,14365086,+,True,57,1.5662873,14364646.5,False,negative
test_negative_106,chr2,6728829,6729329,+,False,353,1.0867798,6729185.5,False,negative
test_negative_107,chr10,127633791,127634291,+,False,167,1.1103598,127633961.5,False,negative
test_negative_108,chrX,30417217,30417717,+,False,128,1.0931828,30417348.5,False,negative
test_negative_109,chr5,74997840,74998340,+,False,221,1.0122013,74998064.5,False,negative
test_negative_110,chr10,2993491,2993991,+,False,386,1.0219986,2993880.5,False,negative
test_negative_111,chrX,53118242,53118742,+,False,352,0.9543366,53118597.5,False,negative
test_negative_112,chr5,102693804,102694304,+,True,168,1.3003176,102693975.5,False,negative
test_negative_113,chr18,25014044,25014544,+,True,465,1.6909801,25014512.5,False,negative
test_negative_114,chr8,56475814,56476314,+,True,195,1.6909801,56476012.5,False,negative
test_negative_115,chr1,115214625,115215125,+,True,272,1.5662874,115214900.5,False,negative
test_negative_116,chr6,80661128,80661628,+,True,121,1.6909801,80661252.5,False,negative
test_negative_117,chr4,135894572,135895072,+,False,443,0.9686136,135895018.5,False,negative
test_negative_118,chr6,112314564,112315064,+,False,128,0.827213,112314695.5,False,negative
test_negative_119,chr4,106663694,106664194,+,True,431,1.6909801,106664128.5,False,negative
test_negative_120,chr11,22527429,22527929,+,False,460,1.0867798,22527892.5,False,negative
test_negative_121,chrX,25318668,25319168,+,False,69,0.9469361,25318740.5,False,negative
test_negative_122,chr8,82575366,82575866,+,False,92,0.9620872,82575461.5,False,negative
test_negative_123,chr14,33857301,33857801,+,True,451,1.6909801,33857755.5,False,negative
test_negative_124,chr4,104895989,104896489,+,False,178,1.175625,104896170.5,False,negative
test_negative_125,chr7,61639363,61639863,+,True,94,1.3003176,61639460.5,False,negative
test_negative_126,chr10,34915716,34916216,+,True,190,1.359276,34915909.5,False,negative
test_negative_127,chr5,135715553,135716053,+,True,275,1.6909801,135715831.5,False,negative
test_negative_128,chr3,32083772,32084272,+,False,261,1.1103598,32084036.5,False,negative
test_negative_129,chr1,22231752,22232252,+,False,61,0.3170235,22231816.5,False,negative
test_negative_130,chr1,218134586,218135086,+,False,61,1.175625,218134650.5,False,negative
test_negative_131,chr7,79975809,79976309,+,True,446,1.6909801,79976258.5,False,negative
test_negative_132,chr13,53237857,53238357,+,False,300,0.9620872,53238160.5,False,negative
test_negative_133,chr7,93379680,93380180,+,True,138,1.5662874,93379821.5,False,negative
test_negative_134,chr8,12475744,12476244,+,True,204,1.3003176,12475951.5,True,negative
test_negative_135,chr12,38404220,38404720,+,True,358,1.6909801,38404581.5,False,negative
test_negative_136,chr13,44728459,44728959,+,True,172,1.359276,44728634.5,False,negative
test_negative_137,chrX,26267931,26268431,+,False,160,1.175625,26268094.5,False,negative
test_negative_138,chr4,30065398,30065898,+,True,263,1.5662873,30065664.5,False,negative
test_negative_139,chr8,117742666,117743166,+,False,21,1.1103598,117742690.5,False,negative
test_negative_140,chr12,24474553,24475053,+,False,150,0.9543365,24474706.5,False,negative
test_negative_141,chr7,45809819,45810319,+,False,328,0.23874338,45810150.5,False,negative
test_negative_142,chr4,11451507,11452007,+,False,217,1.0607296,11451727.5,False,negative
test_negative_143,chr5,139742954,139743454,+,False,14,0.33725092,139742971.5,False,negative
test_negative_144,chr4,137758102,137758602,+,False,8,1.2178754,137758113.5,False,negative
test_negative_145,chr6,18777603,18778103,+,False,187,0.9543366,18777793.5,False,negative
test_negative_146,chr11,48933956,48934456,+,True,102,1.5662873,48934061.5,False,negative
test_negative_147,chr6,126987121,126987621,+,True,147,1.4028636,126987271.5,False,negative
test_negative_148,chr7,39921756,39922256,+,False,162,1.2178755,39921921.5,False,negative
test_negative_149,chr3,34017178,34017678,+,True,396,1.6909801,34017577.5,False,negative
test_negative_150,chr15,39506911,39507411,+,False,347,0.9543366,39507261.5,False,negative
test_negative_151,chr8,31234712,31235212,+,True,249,1.4028636,31234964.5,False,negative
test_negative_152,chr5,134442325,134442825,+,False,312,0.9543366,134442640.5,False,negative
test_negative_153,chr1,22338856,22339356,+,False,13,0.63725513,22338872.5,False,negative
test_negative_154,chr11,115730162,115730662,+,True,382,1.6909801,115730547.5,False,negative
test_negative_155,chr15,47072136,47072636,+,True,45,1.5662874,47072184.5,False,negative
test_negative_156,chr12,5014779,5015279,+,True,342,1.6909801,5015124.5,False,negative
test_negative_157,chr13,44790783,44791283,+,True,451,1.6909801,44791237.5,False,negative
test_negative_158,chr16,52119397,52119897,+,True,206,1.6909801,52119606.5,False,negative
test_negative_159,chr11,50283084,50283584,+,False,443,1.2178755,50283530.5,False,negative
test_negative_160,chr13,86155480,86155980,+,True,340,1.5662873,86155823.5,False,negative
test_negative_161,chr6,104500673,104501173,+,False,198,0.9620872,104500874.5,False,negative
test_negative_162,chr1,101551540,101552040,+,True,125,1.6909801,101551668.5,False,negative
test_negative_163,chr7,10693205,10693705,+,True,451,1.5662873,10693659.5,False,negative
test_negative_164,chr10,42570772,42571272,+,False,317,1.0867798,42571092.5,False,negative
test_negative_165,chr5,161063998,161064498,+,True,337,1.6909801,161064338.5,False,negative
test_negative_166,chr4,120460891,120461391,+,False,412,0.827213,120461306.5,False,negative
test_negative_167,chr11,45325031,45325531,+,False,407,1.2178755,45325441.5,False,negative
test_negative_168,chr21,24114194,24114694,+,False,223,0.9543366,24114420.5,True,negative
test_negative_169,chr10,103938435,103938935,+,True,171,1.4028636,103938609.5,False,negative
test_negative_170,chr18,27841210,27841710,+,True,294,1.3003176,27841507.5,False,negative
test_negative_171,chr14,49871742,49872242,+,True,331,1.3003176,49872076.5,False,negative
test_negative_172,chr1,90341571,90342071,+,True,1,1.5662874,90341575.5,False,negative
test_negative_173,chr8,47011548,47012048,+,True,115,1.6909801,47011666.5,False,negative
test_negative_174,chr12,61098642,61099142,+,False,337,1.0931828,61098982.5,False,negative
test_negative_175,chr10,9268304,9268804,+,False,196,1.1854223,9268503.5,False,negative
test_negative_176,chr1,213556244,213556744,+,False,472,1.2178755,213556719.5,False,negative
test_negative_177,chr3,67102476,67102976,+,False,115,1.1854223,67102594.5,False,negative
test_negative_178,chr17,70966821,70967321,+,True,283,1.4028636,70967107.5,False,negative
test_negative_179,chr1,67568428,67568928,+,True,402,1.6909801,67568833.5,False,negative
test_negative_180,chr6,88287104,88287604,+,False,322,1.136894,88287429.5,False,negative
test_negative_181,chr8,57914416,57914916,+,False,378,1.1103598,57914797.5,False,negative
test_negative_182,chr5,68479708,68480208,+,True,342,1.6909801,68480053.5,False,negative
test_negative_183,chr12,88595908,88596408,+,False,407,1.1854223,88596318.5,False,negative
test_negative_184,chr4,131066124,131066624,+,True,304,1.6909801,131066431.5,False,negative
test_negative_185,chr4,178782364,178782864,+,True,179,1.6909801,178782546.5,False,negative
test_negative_186,chr10,33868175,33868675,+,True,462,1.6909801,33868640.5,False,negative
test_negative_187,chr13,75026962,75027462,+,False,178,1.1000797,75027143.5,False,negative
test_negative_188,chr14,52231444,52231944,+,True,76,1.6909801,52231523.5,False,negative
test_negative_189,chr3,66877551,66878051,+,True,15,1.5662873,66877569.5,False,negative
test_negative_190,chr11,25691290,25691790,+,True,277,1.5662873,25691570.5,False,negative
test_negative_191,chr12,58260749,58261249,+,True,175,1.4028636,58260927.5,False,negative
test_negative_192,chrX,46417537,46418037,+,True,100,1.5662874,46417640.5,False,negative
test_negative_193,chr8,57817431,57817931,+,True,9,1.3003176,57817443.5,False,negative
test_negative_194,chr13,85996013,85996513,+,False,327,1.2178754,85996343.5,False,negative
test_negative_195,chr6,52146042,52146542,+,False,7,0.9620872,52146052.5,False,negative
test_negative_196,chr5,57098629,57099129,+,False,359,1.2178755,57098991.5,False,negative
test_negative_197,chr4,149083923,149084423,+,True,251,1.5275563,149084177.5,False,negative
test_negative_198,chr4,126531338,126531838,+,True,68,1.3003176,126531409.5,False,negative
test_negative_199,chr5,63092086,63092586,+,False,141,1.0867798,63092230.5,False,negative
test_negative_200,chr8,7994681,7995181,+,False,338,0.9543365,7995022.5,False,negative
test_negative_201,chr11,128126034,128126534,+,True,428,1.6909801,128126465.5,False,negative
test_negative_202,chr5,92798242,92798742,+,False,21,1.0607296,92798266.5,False,negative
test_negative_203,chr3,70712465,70712965,+,False,454,0.9856671,70712922.5,False,negative
test_negative_204,chr1,67873467,67873967,+,False,237,1.2178755,67873707.5,False,negative
test_negative_205,chr15,38582734,38583234,+,True,133,1.5662873,38582870.5,False,negative
test_negative_206,chrX,5557663,5558163,+,True,435,1.359276,5558101.5,False,negative
test_negative_207,chr13,63576650,63577150,+,True,328,1.6909801,63576981.5,False,negative
test_negative_208,chr1,199677287,199677787,+,True,24,1.6909801,199677314.5,False,negative
test_negative_209,chr2,41236415,41236915,+,True,365,1.6909801,41236783.5,False,negative
test_negative_210,chr18,77673,78173,+,False,100,0.9543366,77776.5,False,negative
test_negative_211,chr2,6267939,6268439,+,False,6,1.1854223,6267948.5,False,negative
test_negative_212,chr5,156980829,156981329,+,False,474,1.136894,156981306.5,False,negative
test_negative_213,chr6,43960116,43960616,+,True,124,1.4028636,43960243.5,False,negative
test_negative_214,chr3,70122119,70122619,+,True,242,1.5275563,70122364.5,False,negative
test_negative_215,chr1,90252042,90252542,+,False,309,1.175625,90252354.5,False,negative
test_negative_216,chr10,28477533,28478033,+,False,255,1.0867798,28477791.5,False,negative
test_negative_217,chr6,23393699,23394199,+,False,152,1.0867798,23393854.5,False,negative
test_negative_218,chr11,49749808,49750308,+,True,195,1.6909801,49750006.5,False,negative
test_negative_219,chr10,31774410,31774910,+,True,211,1.359276,31774624.5,False,negative
test_negative_220,chr1,54517375,54517875,+,False,261,0.9686136,54517639.5,True,negative
test_negative_221,chr12,84139712,84140212,+,True,335,1.3003176,84140050.5,False,negative
test_negative_222,chr12,89114128,89114628,+,True,296,1.6909801,89114427.5,False,negative
test_negative_223,chr4,43323486,43323986,+,False,482,1.0867798,43323971.5,False,negative
test_negative_224,chr1,110980950,110981450,+,True,314,1.359276,110981267.5,False,negative
test_negative_225,chr7,85529489,85529989,+,True,197,1.5662873,85529689.5,False,negative
test_negative_226,chr19,6559133,6559633,+,True,197,1.6909801,6559333.5,False,negative
test_negative_227,chr3,149719278,149719778,+,True,219,1.4028636,149719500.5,False,negative
test_negative_228,chr1,3963646,3964146,+,True,267,1.359276,3963916.5,False,negative
test_negative_229,chr21,22306604,22307104,+,True,201,1.6909801,22306808.5,False,negative
test_negative_230,chr20,11101820,11102320,+,False,464,1.1854223,11102287.5,False,negative
test_negative_231,chr11,43293836,43294336,+,True,86,1.5662874,43293925.5,False,negative
test_negative_232,chr3,87363707,87364207,+,True,37,1.5275564,87363747.5,False,negative
test_negative_233,chr2,35253196,35253696,+,False,9,1.1000797,35253208.5,False,negative
test_negative_234,chr1,227358972,227359472,+,False,22,1.1103598,227358997.5,False,negative
test_negative_235,chr14,79987323,79987823,+,True,157,1.6909801,79987483.5,False,negative
test_negative_236,chr14,97429780,97430280,+,False,15,0.33725092,97429798.5,False,negative
test_negative_237,chr10,91189173,91189673,+,True,425,1.4028636,91189601.5,False,negative
test_negative_238,chr21,39690668,39691168,+,False,118,1.2178754,39690789.5,False,negative
test_negative_239,chr14,42260741,42261241,+,False,66,1.0931827,42260810.5,False,negative
test_negative_240,chr14,38884524,38885024,+,True,223,1.6909801,38884750.5,False,negative
test_negative_241,chr20,12592425,12592925,+,False,26,0.9366559,12592454.5,False,negative
test_negative_242,chr1,39805954,39806454,+,False,51,1.1103598,39806008.5,False,negative
test_negative_243,chr2,2540588,2541088,+,False,348,0.8296439,2540939.5,False,negative
test_negative_244,chr12,37970446,37970946,+,True,431,1.6909801,37970880.5,False,negative
test_negative_245,chr1,11877882,11878382,+,False,75,0.23631255,11877960.5,True,negative
test_negative_246,chr10,43924002,43924502,+,False,310,1.175625,43924315.5,False,negative
test_negative_247,chr18,28751205,28751705,+,True,471,1.5662874,28751679.5,False,negative
test_negative_248,chr14,34485214,34485714,+,False,48,0.9543365,34485265.5,True,negative
test_negative_249,chr1,13533713,13534213,+,True,415,1.4028636,13534131.5,False,negative
test_negative_250,chr4,56714254,56714754,+,False,279,1.0867798,56714536.5,False,negative
test_negative_251,chr14,53312301,53312801,+,True,455,1.6909801,53312759.5,False,negative
test_negative_252,chr7,49702008,49702508,+,True,191,1.5662873,49702202.5,False,negative
test_negative_253,chr6,28875601,28876101,+,False,184,0.9620872,28875788.5,False,negative
test_negative_254,chrX,11886234,11886734,+,False,381,1.0219986,11886618.5,False,negative
test_negative_255,chr4,22933766,22934266,+,False,9,1.0867798,22933778.5,False,negative
test_negative_256,chr5,112547272,112547772,+,False,493,1.175625,112547768.5,True,negative
test_negative_257,chr7,108607145,108607645,+,False,59,1.0931827,108607207.5,False,negative
test_negative_258,chr17,51355732,51356232,+,False,374,1.2178754,51356109.5,False,negative
test_negative_259,chr4,170109699,170110199,+,False,310,1.0931827,170110012.5,False,negative
test_negative_260,chr12,18151779,18152279,+,True,396,1.6909801,18152178.5,False,negative
test_negative_261,chr15,55127423,55127923,+,False,475,1.2178755,55127901.5,False,negative
test_negative_262,chr8,9290269,9290769,+,True,116,1.6909801,9290388.5,False,negative
test_negative_263,chr12,88779236,88779736,+,False,65,0.9620872,88779304.5,False,negative
test_negative_264,chr12,9788968,9789468,+,True,52,1.6909801,9789023.5,False,negative
test_negative_265,chr3,145349962,145350462,+,False,281,1.2178755,145350246.5,False,negative
test_negative_266,chr10,26917494,26917994,+,True,286,1.4028636,26917783.5,False,negative
test_negative_267,chr3,80441252,80441752,+,True,54,1.6909801,80441309.5,True,negative
test_negative_268,chr4,43916949,43917449,+,True,59,1.3003176,43917011.5,False,negative
test_negative_269,chr8,81886528,81887028,+,True,126,1.5275564,81886657.5,False,negative
test_negative_270,chr21,18864598,18865098,+,True,233,1.359276,18864834.5,False,negative
test_negative_271,chr7,131579457,131579957,+,False,462,0.9543366,131579922.5,False,negative
test_negative_272,chr18,51922689,51923189,+,True,227,1.6909801,51922919.5,False,negative
test_negative_273,chr10,61106280,61106780,+,False,194,0.9620872,61106477.5,False,negative
test_negative_274,chr8,48947549,48948049,+,False,267,1.1000797,48947819.5,False,negative
test_negative_275,chr8,49593355,49593855,+,True,115,1.5275563,49593473.5,False,negative
test_negative_276,chr10,128746527,128747027,+,True,177,1.6909801,128746707.5,False,negative
test_negative_277,chr8,106215835,106216335,+,False,266,0.29527092,106216104.5,True,negative
test_negative_278,chr7,113278282,113278782,+,True,48,1.6909801,113278333.5,False,negative
test_negative_279,chr6,95659679,95660179,+,False,488,1.0931827,95660170.5,False,negative
test_negative_280,chr3,162822423,162822923,+,True,122,1.6909801,162822548.5,False,negative
test_negative_281,chr19,42644856,42645356,+,False,224,1.2178755,42645083.5,False,negative
test_negative_282,chr3,26903129,26903629,+,False,266,1.1854223,26903398.5,False,negative
test_negative_283,chr3,5905512,5906012,+,True,445,1.4028636,5905960.5,False,negative
test_negative_284,chr17,73107774,73108274,+,True,188,1.3003176,73107965.5,False,negative
test_negative_285,chr1,25027524,25028024,+,False,142,1.0607296,25027669.5,False,negative
test_negative_286,chr10,127658913,127659413,+,False,40,1.0607296,127658956.5,False,negative
test_negative_287,chr7,106138939,106139439,+,True,434,1.359276,106139376.5,False,negative
test_negative_288,chr11,109011881,109012381,+,False,344,1.1854223,109012228.5,False,negative
test_negative_289,chr17,70755049,70755549,+,False,38,1.2178755,70755090.5,False,negative
test_negative_290,chr4,38286543,38287043,+,False,20,1.2178755,38286566.5,True,negative
test_negative_291,chr5,102354754,102355254,+,False,293,0.7550759,102355050.5,False,negative
test_negative_292,chr4,103368916,103369416,+,True,426,1.5662874,103369345.5,False,negative
test_negative_293,chr6,19612477,19612977,+,True,80,1.5662874,19612560.5,True,negative
test_negative_294,chr18,33503707,33504207,+,True,332,1.4028636,33504042.5,False,negative
test_negative_295,chr1,177608329,177608829,+,True,215,1.5662874,177608547.5,False,negative
test_negative_296,chr1,103398435,103398935,+,True,89,1.5662874,103398527.5,False,negative
test_negative_297,chr5,109662801,109663301,+,False,275,1.1000797,109663079.5,False,negative
test_negative_298,chr7,52475492,52475992,+,True,84,1.6909801,52475579.5,False,negative
test_negative_299,chr17,68102956,68103456,+,False,76,0.9856671,68103035.5,False,negative
test_negative_300,chr13,61294906,61295406,+,True,341,1.6909801,61295250.5,False,negative
test_negative_301,chr3,137350266,137350766,+,False,123,1.2178755,137350392.5,False,negative
test_negative_302,chr1,118452539,118453039,+,False,324,1.175625,118452866.5,False,negative
test_negative_303,chr15,60129193,60129693,+,False,15,0.8296439,60129211.5,False,negative
test_negative_304,chr18,60303620,60304120,+,False,144,0.9620872,60303767.5,False,negative
test_negative_305,chr8,71631854,71632354,+,True,304,1.5275563,71632161.5,False,negative
test_negative_306,chr1,233401820,233402320,+,False,27,0.9366559,233401850.5,False,negative
test_negative_307,chr12,734355,734855,+,False,440,1.175625,734798.5,False,negative
test_negative_308,chr12,84524333,84524833,+,True,427,1.4028636,84524763.5,False,negative
test_negative_309,chr4,167785541,167786041,+,False,401,1.0607296,167785945.5,False,negative
test_negative_310,chr1,68403068,68403568,+,True,152,1.6909801,68403223.5,False,negative
test_negative_311,chr13,55916764,55917264,+,True,100,1.4028636,55916867.5,False,negative
test_negative_312,chr4,129586778,129587278,+,True,137,1.6909801,129586918.5,False,negative
test_negative_313,chr1,102399510,102400010,+,False,453,1.1103598,102399966.5,False,negative
test_negative_314,chr5,118646371,118646871,+,True,423,1.5275564,118646797.5,False,negative
test_negative_315,chr4,110946128,110946628,+,True,190,1.5662873,110946321.5,True,negative
test_negative_316,chr7,80997373,80997873,+,True,400,1.5662874,80997776.5,False,negative
test_negative_317,chr1,108259415,108259915,+,True,70,1.5662874,108259488.5,False,negative
test_negative_318,chr4,22999175,22999675,+,True,66,1.5662874,22999244.5,True,negative
test_negative_319,chr5,4989277,4989777,+,True,20,1.5662873,4989300.5,False,negative
test_negative_320,chr7,26389862,26390362,+,True,173,1.359276,26390038.5,False,negative
test_negative_321,chr1,163863693,163864193,+,True,202,1.359276,163863898.5,False,negative
